TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQT3_99,100,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS2Q01,101,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS2Q02,102,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_11,103,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_12,104,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_13,105,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_14,106,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_15,107,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_16,108,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_17,109,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_18,110,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_19,111,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_20,112,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_21,113,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_22,114,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_23,115,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_24,116,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_88,117,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q01_88_desc,118,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQS3Q02,119,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQ05,120,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQ06,121,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQ07,122,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQ08,123,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQ09,124,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQ10,125,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV1,126,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV10,127,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV11,128,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV13,129,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV16,130,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV18,131,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV2,132,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV3_ASIAN,133,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV3_EURO,134,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV3_MAORI,135,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV3_MELAA,136,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV3_NS,137,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV3_OTHER,138,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV3_PP,139,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV4,140,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV5,141,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV6,142,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV9,143,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV9_GRP_5YR,144,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV_HHOLD_2ADULTS,145,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQ02DV,146,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORHQ04DV,147,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM18,148,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM19,149,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM20,150,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM21,151,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM22,152,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM23,153,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM24,154,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM25,155,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM26,156,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM27,157,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_FAM28,158,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_REGDV1,159,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_CORDV17,160,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstatusCHH_P2,161,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstatusCHH_P3,162,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstatusCper_P2,163,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstatusCper_P3,164,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstatusPQ_P2,165,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstatusPQ_P3,166,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstDateCHH_P2,167,date
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstDateCHH_P3,168,date
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstDateCper_P2,169,date
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstDateCper_P3,170,date
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstDatePQ_P2,171,date
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstDatePQ_P3,172,date
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HHLDCoreNonRespInd,173,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdSelectionWeight,174,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_PersonCoreNonRespInd,175,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_PersonGSSNonRespInd,176,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_Under15_DV,177,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_UsableCHH_P2,178,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_UsableCHH_P3,179,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_UsableCHHmem_P2,180,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_UsableCHHmem_P3,181,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_UsableCper_P2,182,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_UsableCper_P3,183,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_UsablePQ_P2,184,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_UsablePQ_P3,185,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstatusCHH_P1,186,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstatusPQ_P1,187,varchar
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstDateCHH_P1,188,date
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_EstDatePQ_P1,189,date
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight,190,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_1,191,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_2,192,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_3,193,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_4,194,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_5,195,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_6,196,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_7,197,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_8,198,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_9,199,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_10,200,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_11,201,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_12,202,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_13,203,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_14,204,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_15,205,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_16,206,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_17,207,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_18,208,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_19,209,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_20,210,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_21,211,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_22,212,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_23,213,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_24,214,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_25,215,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_26,216,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_27,217,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_28,218,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_29,219,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_30,220,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_31,221,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_32,222,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_33,223,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_34,224,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_35,225,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_36,226,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_37,227,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_38,228,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_39,229,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_40,230,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_41,231,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_42,232,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_43,233,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_44,234,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_45,235,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_46,236,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_47,237,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_48,238,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_49,239,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_50,240,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_51,241,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_52,242,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_53,243,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_54,244,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_55,245,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_56,246,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_57,247,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_58,248,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_59,249,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_60,250,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_61,251,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_62,252,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_63,253,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_64,254,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_65,255,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_66,256,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_67,257,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_68,258,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_69,259,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_70,260,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_71,261,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_72,262,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_73,263,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_74,264,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_75,265,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_76,266,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_77,267,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_78,268,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_79,269,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_80,270,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_81,271,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_82,272,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_83,273,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_84,274,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_85,275,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_86,276,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_87,277,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_88,278,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_89,279,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_90,280,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_91,281,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_92,282,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_93,283,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_94,284,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_95,285,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_96,286,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_97,287,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_98,288,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_99,289,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_HouseholdFinalWeight_100,290,float
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_ethnic_grp1_snz_ind,291,bit
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_ethnic_grp2_snz_ind,292,bit
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_ethnic_grp3_snz_ind,293,bit
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_ethnic_grp4_snz_ind,294,bit
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_ethnic_grp5_snz_ind,295,bit
IDI_Clean_20190420,gss_clean,gss_household_2008,gss_hq_ethnic_grp6_snz_ind,296,bit
IDI_Clean_20190420,gss_clean,gss_household_2010,snz_uid,1,int
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_collection_code,2,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,snz_gss_hhld_uid,3,int
IDI_Clean_20190420,gss_clean,gss_household_2010,snz_gss_uid,4,int
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_Period_start_date,5,date
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_edited_ind,6,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_supplying_person_code,7,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_case_contact_visits,8,tinyint
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_case_interview_time,9,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_case_non_contact_visits,10,tinyint
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQT2Q01_coded_R1,11,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQT2Q01_coded_R2,12,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQT2Q01_coded_R3,13,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQT2Q01_coded_R4,14,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQT2Q01_coded_R5,15,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQT2Q01_coded_R6,16,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_hq_response_status_code,17,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_imputation_included_ind,18,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_interview_end_date,19,datetime
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_interview_start_date,20,datetime
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_pq_response_status_code,21,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_reg_council_08_code,22,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_rep_group_nbr,23,tinyint
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ01,24,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_11,25,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_12,26,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_13,27,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_14,28,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_15,29,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_16,30,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_17,31,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_18,32,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_19,33,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_20,34,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_21,35,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_22,36,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_23,37,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_24,38,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_25,39,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_26,40,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_27,41,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_28,42,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_29,43,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_30,44,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQ02_55,45,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQS1Q01,46,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQS1Q02,47,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_birth_month_nbr,48,tinyint
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_birth_year_nbr,49,smallint
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQS1Q04,50,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQS1Q05,51,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQS1Q06,52,varchar
IDI_Clean_20190420,gss_clean,gss_household_2010,gss_hq_CORHQS1Q07,53,varchar
