"snz_uid","srp_ref_date","srp_flag_ir_ind","srp_flag_ed_ind","srp_flag_health_ind","srp_flag_acc_ind","srp_flag_under5_ind"
3472587,2012-06-30,0,0,1,0,0
3435426,2012-06-30,0,1,0,0,0
2313278,2012-06-30,1,1,0,0,0
2532688,2012-06-30,0,1,0,0,0
2138294,2012-06-30,0,0,1,0,0
9135045,2012-06-30,0,1,0,1,0
1367348,2012-06-30,1,0,1,0,0
7678374,2012-06-30,0,1,1,0,0
7509468,2012-06-30,0,1,1,1,0
1661424,2012-06-30,1,0,1,0,0
709332,2012-06-30,1,1,1,0,0
8328413,2012-06-30,0,0,0,0,0
9317878,2012-06-30,1,0,0,0,0
7062928,2012-06-30,1,0,1,1,1
7057515,2012-06-30,0,0,0,0,0
4576429,2012-06-30,1,0,0,1,0
661466,2012-06-30,0,0,0,0,0
8717447,2012-06-30,1,1,1,0,0
1619431,2012-06-30,1,0,0,0,0
2381514,2012-06-30,1,1,0,0,0
8243337,2012-06-30,1,1,0,0,0
5489058,2012-06-30,1,0,0,0,0
3806100,2012-06-30,0,0,0,0,0
5063420,2012-06-30,0,0,0,0,0
8029625,2012-06-30,1,1,0,0,0
6632588,2012-06-30,1,0,1,0,0
1246513,2012-06-30,1,1,1,1,0
5263379,2012-06-30,1,1,0,0,0
8326680,2012-06-30,1,0,1,0,0
8763628,2012-06-30,1,1,0,1,0
2992291,2012-06-30,0,0,1,0,0
1148775,2012-06-30,0,1,0,0,0
3446216,2012-06-30,1,1,1,1,0
2279765,2012-06-30,1,0,1,0,0
603299,2012-06-30,0,1,1,0,0
7219275,2012-06-30,1,0,0,0,0
4585169,2012-06-30,1,0,0,1,0
8102126,2012-06-30,0,1,0,1,0
7890645,2012-06-30,1,1,0,1,0
6382749,2012-06-30,1,1,0,0,0
825451,2012-06-30,1,0,1,0,0
1119183,2012-06-30,1,0,0,0,0
2705192,2012-06-30,0,0,0,0,0
4140208,2012-06-30,1,1,1,0,0
6505982,2012-06-30,1,0,0,0,0
8790405,2012-06-30,1,0,1,1,0
9486058,2012-06-30,0,0,1,0,0
8508398,2012-06-30,1,0,1,0,0
6066658,2012-06-30,1,0,1,0,0
2529731,2012-06-30,1,1,0,1,0
518903,2012-06-30,1,1,1,0,0
5596693,2012-06-30,0,1,1,0,0
3394109,2012-06-30,0,0,1,0,0
836743,2012-06-30,1,1,1,0,1
9968767,2012-06-30,0,0,0,0,0
3657904,2012-06-30,1,1,0,0,0
2377699,2012-06-30,1,0,1,0,0
1706796,2012-06-30,1,0,1,0,0
2527573,2012-06-30,1,0,0,0,1
83717,2012-06-30,1,1,0,0,0
9014911,2012-06-30,1,1,1,0,0
4332004,2012-06-30,1,0,0,0,0
2842132,2012-06-30,1,1,0,0,0
4983057,2012-06-30,1,0,1,0,0
2335899,2012-06-30,0,0,0,0,0
1032146,2012-06-30,1,0,1,0,0
6570021,2012-06-30,1,1,0,0,0
5151062,2012-06-30,1,0,0,0,0
6226337,2012-06-30,1,1,0,0,0
9796130,2012-06-30,1,1,0,0,0
4485160,2012-06-30,1,0,0,0,0
8307324,2012-06-30,0,0,1,0,0
1045260,2012-06-30,1,1,1,1,0
7139105,2012-06-30,1,1,1,0,0
3919030,2012-06-30,1,1,0,0,0
5186463,2012-06-30,1,1,0,0,0
4067629,2012-06-30,0,1,0,0,0
5439556,2012-06-30,1,0,1,1,0
2976700,2012-06-30,0,0,0,0,0
7734103,2012-06-30,1,1,0,0,0
6451303,2012-06-30,0,0,1,0,0
757475,2012-06-30,0,0,1,0,0
3174187,2012-06-30,1,0,1,0,0
3393130,2012-06-30,1,1,1,1,0
2312035,2012-06-30,1,1,0,0,0
9790895,2012-06-30,1,0,0,0,0
9591861,2012-06-30,0,1,1,1,0
9793397,2012-06-30,1,0,0,0,0
3349282,2012-06-30,1,0,0,0,0
1271058,2012-06-30,1,0,1,1,0
709794,2012-06-30,1,0,0,0,0
6550009,2012-06-30,1,0,1,0,0
8931766,2012-06-30,0,1,0,0,0
1591634,2012-06-30,1,1,0,1,0
4950625,2012-06-30,1,0,1,1,0
5707190,2012-06-30,0,0,0,0,0
9101401,2012-06-30,1,0,1,0,0
6858618,2012-06-30,1,1,0,1,0
8984107,2012-06-30,0,1,1,1,0
8409277,2012-06-30,1,1,0,0,0
7841848,2012-06-30,1,0,1,0,1
782404,2012-06-30,1,0,0,1,0
3276379,2012-06-30,1,0,1,1,0
5798200,2012-06-30,1,1,1,0,0
6119082,2012-06-30,1,1,0,0,0
2136401,2012-06-30,0,1,1,0,1
4915602,2012-06-30,0,0,1,0,0
4907540,2012-06-30,0,0,1,1,0
341416,2012-06-30,1,0,1,1,0
7814273,2012-06-30,1,0,1,0,0
5985848,2012-06-30,0,1,1,0,0
2732407,2012-06-30,1,0,0,0,0
4864395,2012-06-30,1,1,0,0,1
9757512,2012-06-30,1,0,0,0,0
9502218,2012-06-30,1,1,1,0,0
4775828,2012-06-30,1,0,0,1,0
9477552,2012-06-30,0,1,1,0,0
6070605,2012-06-30,1,0,0,0,0
9315774,2012-06-30,1,1,1,1,0
8839462,2012-06-30,0,0,0,0,0
6386664,2012-06-30,1,1,1,0,0
3179541,2012-06-30,1,0,1,0,0
6828736,2012-06-30,0,1,0,0,0
9812751,2012-06-30,1,0,0,0,0
7154189,2012-06-30,1,1,0,0,0
8109684,2012-06-30,1,0,0,0,0
4020957,2012-06-30,0,0,1,1,0
8079447,2012-06-30,0,0,1,0,0
5899946,2012-06-30,1,1,0,0,0
1718338,2012-06-30,0,0,1,0,0
2688686,2012-06-30,1,0,1,0,0
6259797,2012-06-30,1,0,1,0,0
5944468,2012-06-30,1,0,0,0,0
5036044,2012-06-30,0,0,1,0,0
4901660,2012-06-30,1,0,0,0,0
4999370,2012-06-30,1,0,1,1,0
8657962,2012-06-30,0,0,0,0,0
9378511,2012-06-30,0,1,1,0,0
611465,2012-06-30,1,1,1,0,0
3504056,2012-06-30,0,0,0,0,0
9611223,2012-06-30,1,0,1,0,0
2481827,2012-06-30,0,0,1,0,0
3219623,2012-06-30,1,1,1,0,0
4759394,2012-06-30,1,0,0,0,0
5329851,2012-06-30,0,1,0,0,0
4715178,2012-06-30,0,0,0,0,0
7398831,2012-06-30,0,0,1,0,0
6394541,2012-06-30,0,0,0,0,0
9564635,2012-06-30,1,0,1,0,0
7400174,2012-06-30,1,0,0,1,0
5797748,2012-06-30,1,0,0,0,0
9633103,2012-06-30,1,0,1,0,0
2129662,2012-06-30,1,1,1,0,0
4073054,2012-06-30,0,0,0,1,0
9956043,2012-06-30,0,0,0,0,0
6019211,2012-06-30,1,1,0,0,0
8497891,2012-06-30,1,0,1,0,0
8058584,2012-06-30,0,1,1,0,0
3833985,2012-06-30,1,1,1,0,0
3745836,2012-06-30,0,0,1,0,0
3699897,2012-06-30,0,1,1,0,0
6948953,2012-06-30,1,0,1,0,0
8152928,2012-06-30,1,0,1,1,0
6456042,2012-06-30,1,0,1,0,0
6864752,2012-06-30,0,1,0,0,0
6480336,2012-06-30,1,0,0,0,0
4819759,2012-06-30,1,1,1,0,0
9043816,2012-06-30,1,0,0,0,0
9764020,2012-06-30,0,0,0,0,0
4227130,2012-06-30,1,0,0,0,0
3599033,2012-06-30,1,0,0,0,1
314414,2012-06-30,1,1,1,0,0
4005543,2012-06-30,1,0,0,0,0
5434451,2012-06-30,0,0,1,0,0
9074314,2012-06-30,0,1,0,0,0
1854014,2012-06-30,1,1,1,0,0
1807250,2012-06-30,0,0,1,1,0
5994404,2012-06-30,1,1,1,0,0
91921,2012-06-30,1,1,0,0,0
2155706,2012-06-30,1,1,1,0,0
2383642,2012-06-30,1,0,0,0,0
8930156,2012-06-30,1,0,1,0,0
4089888,2012-06-30,0,1,0,0,0
5895472,2012-06-30,1,0,1,0,0
5091883,2012-06-30,1,0,0,0,0
9676867,2012-06-30,1,0,0,0,0
7542030,2012-06-30,1,1,1,0,1
8866034,2012-06-30,0,1,1,0,0
5282175,2012-06-30,0,0,1,0,0
109375,2012-06-30,1,0,0,0,0
8790965,2012-06-30,0,1,0,0,1
679467,2012-06-30,1,0,1,0,0
7430769,2012-06-30,0,0,0,0,0
2175174,2012-06-30,1,1,1,0,0
5248066,2012-06-30,1,0,0,0,0
7735283,2012-06-30,0,0,0,0,0
2314177,2012-06-30,0,0,0,1,0
1812890,2012-06-30,0,1,1,0,0
4478197,2012-06-30,1,1,1,0,0
8119679,2012-06-30,1,0,0,0,0
74928,2012-06-30,0,0,1,0,0
1071015,2012-06-30,1,0,0,0,0
1092647,2012-06-30,1,0,1,0,0
9170136,2012-06-30,1,0,0,0,0
1224096,2012-06-30,1,0,1,0,0
9339708,2012-06-30,1,1,0,0,0
8312424,2012-06-30,1,0,0,0,0
6398983,2012-06-30,1,1,0,0,0
3977334,2012-06-30,0,0,0,0,0
2726825,2012-06-30,1,1,0,0,0
5544065,2012-06-30,1,0,1,0,0
5466041,2012-06-30,1,0,1,0,0
2291585,2012-06-30,0,1,1,0,1
149840,2012-06-30,1,0,1,0,0
6715448,2012-06-30,1,0,0,0,0
1053067,2012-06-30,0,1,0,0,0
3180980,2012-06-30,1,0,1,0,0
1712294,2012-06-30,0,0,0,0,0
5077684,2013-06-30,0,1,0,0,0
4933282,2013-06-30,1,1,0,0,0
6344796,2013-06-30,1,1,0,0,0
4462681,2013-06-30,1,0,1,0,0
8291158,2013-06-30,1,1,0,0,0
7294337,2013-06-30,1,0,1,0,0
9895001,2013-06-30,0,0,0,1,0
5550344,2013-06-30,0,0,1,0,0
8905878,2013-06-30,1,0,0,0,0
3478534,2013-06-30,1,0,1,0,0
9853693,2013-06-30,0,0,0,0,0
1351322,2013-06-30,1,1,0,1,0
5391420,2013-06-30,1,0,0,0,0
2522009,2013-06-30,0,1,0,0,0
2533671,2013-06-30,0,0,0,1,1
1963713,2013-06-30,1,1,1,0,0
3492398,2013-06-30,0,0,0,1,0
5008913,2013-06-30,0,0,1,1,0
419818,2013-06-30,0,0,1,0,0
9958306,2013-06-30,0,0,0,0,0
3351421,2013-06-30,0,0,1,0,0
5274496,2013-06-30,1,0,0,0,0
9636102,2013-06-30,1,0,0,0,0
3472587,2013-06-30,1,0,0,0,0
3435426,2013-06-30,1,1,1,0,0
2313278,2013-06-30,1,1,0,1,0
2532688,2013-06-30,0,1,0,0,0
2138294,2013-06-30,1,1,1,0,0
9135045,2013-06-30,1,1,1,1,0
1367348,2013-06-30,1,0,0,0,0
7678374,2013-06-30,1,1,0,0,0
7509468,2013-06-30,1,0,1,0,0
1661424,2013-06-30,1,0,1,0,0
709332,2013-06-30,0,0,1,0,0
8740403,2013-06-30,0,1,0,0,0
8328413,2013-06-30,1,0,0,1,0
9317878,2013-06-30,0,0,0,0,0
7062928,2013-06-30,0,0,1,0,1
7057515,2013-06-30,0,1,0,0,0
4576429,2013-06-30,0,0,0,0,0
661466,2013-06-30,1,0,1,1,0
8717447,2013-06-30,1,1,0,0,0
2381514,2013-06-30,1,0,1,0,0
8243337,2013-06-30,1,0,1,0,0
5489058,2013-06-30,1,0,0,0,0
3806100,2013-06-30,1,0,1,0,0
5063420,2013-06-30,1,0,0,1,0
8029625,2013-06-30,1,0,0,0,0
1246513,2013-06-30,0,1,1,0,0
5263379,2013-06-30,1,1,1,0,0
8326680,2013-06-30,0,1,0,0,0
8763628,2013-06-30,1,0,0,0,0
2992291,2013-06-30,0,0,0,0,0
1148775,2013-06-30,1,0,0,0,0
3446216,2013-06-30,0,1,0,0,0
2279765,2013-06-30,1,1,0,0,0
603299,2013-06-30,1,0,1,0,0
8102126,2013-06-30,1,0,0,0,0
7890645,2013-06-30,1,0,1,0,0
6382749,2013-06-30,1,0,0,0,0
825451,2013-06-30,1,1,0,1,0
1119183,2013-06-30,0,0,0,0,0
2705192,2013-06-30,0,0,0,1,0
4140208,2013-06-30,1,0,0,0,0
6505982,2013-06-30,0,0,0,0,0
8790405,2013-06-30,1,0,1,0,0
9486058,2013-06-30,1,0,1,0,0
8508398,2013-06-30,1,0,1,1,0
6066658,2013-06-30,0,0,0,0,0
1852124,2013-06-30,1,0,1,0,1
2529731,2013-06-30,1,1,1,0,0
518903,2013-06-30,0,0,0,0,0
5596693,2013-06-30,1,0,1,0,0
3394109,2013-06-30,1,1,1,0,0
836743,2013-06-30,0,0,1,1,1
3657904,2013-06-30,1,1,1,0,0
2377699,2013-06-30,1,0,1,0,0
1706796,2013-06-30,0,0,1,0,0
2527573,2013-06-30,1,0,1,1,1
83717,2013-06-30,0,0,0,0,0
9014911,2013-06-30,1,0,1,1,0
4332004,2013-06-30,1,0,1,1,0
2842132,2013-06-30,1,1,1,1,0
4983057,2013-06-30,1,1,1,0,0
2335899,2013-06-30,1,1,1,0,0
1032146,2013-06-30,0,0,0,0,0
6570021,2013-06-30,0,0,1,0,0
5151062,2013-06-30,1,0,1,0,0
6226337,2013-06-30,1,1,0,0,0
9796130,2013-06-30,1,0,0,1,0
4485160,2013-06-30,1,0,0,1,0
8307324,2013-06-30,1,1,0,0,0
1045260,2013-06-30,1,0,1,0,0
7139105,2013-06-30,0,0,1,0,0
3919030,2013-06-30,1,0,1,1,0
5186463,2013-06-30,0,0,1,1,0
5439556,2013-06-30,0,0,0,0,0
2976700,2013-06-30,0,0,1,1,0
7734103,2013-06-30,1,0,0,0,0
6451303,2013-06-30,1,0,1,0,0
757475,2013-06-30,0,0,1,0,0
3174187,2013-06-30,0,0,0,0,0
3393130,2013-06-30,1,0,0,0,0
2312035,2013-06-30,1,1,1,0,0
9790895,2013-06-30,0,0,0,0,0
9591861,2013-06-30,1,0,1,1,0
9793397,2013-06-30,1,0,1,0,0
3349282,2013-06-30,1,0,1,0,0
1271058,2013-06-30,0,1,0,1,0
709794,2013-06-30,0,1,1,1,0
6550009,2013-06-30,0,0,0,0,0
8931766,2013-06-30,0,0,0,1,0
1591634,2013-06-30,0,1,1,0,0
4950625,2013-06-30,1,0,1,0,0
5707190,2013-06-30,0,1,1,0,0
9101401,2013-06-30,1,0,0,0,0
8984107,2013-06-30,1,0,1,0,0
8409277,2013-06-30,1,1,0,0,0
7841848,2013-06-30,1,0,0,0,1
782404,2013-06-30,1,0,0,1,0
3276379,2013-06-30,0,1,0,1,0
5798200,2013-06-30,0,1,0,0,0
6119082,2013-06-30,0,0,0,0,0
2136401,2013-06-30,1,1,1,1,0
4915602,2013-06-30,0,1,1,0,0
4907540,2013-06-30,1,0,0,0,0
341416,2013-06-30,1,1,1,0,0
7814273,2013-06-30,1,1,1,0,0
2732407,2013-06-30,1,0,1,0,0
4864395,2013-06-30,1,1,0,0,0
9757512,2013-06-30,0,1,1,1,0
5842151,2013-06-30,1,1,1,0,0
9502218,2013-06-30,1,0,0,0,0
4775828,2013-06-30,1,1,1,0,0
9477552,2013-06-30,1,0,0,0,0
6070605,2013-06-30,0,1,0,1,0
9315774,2013-06-30,1,1,0,0,0
8839462,2013-06-30,1,0,0,0,0
6386664,2013-06-30,1,0,0,0,0
3179541,2013-06-30,0,1,1,0,0
6828736,2013-06-30,1,0,1,0,0
9812751,2013-06-30,1,0,1,1,0
7154189,2013-06-30,0,0,0,0,0
8109684,2013-06-30,1,1,0,0,0
4020957,2013-06-30,0,1,0,0,0
8079447,2013-06-30,1,1,0,1,0
5899946,2013-06-30,1,0,1,0,0
1718338,2013-06-30,0,1,0,0,0
2688686,2013-06-30,1,1,1,0,0
6259797,2013-06-30,0,0,1,0,0
5944468,2013-06-30,1,0,0,0,0
5036044,2013-06-30,1,0,0,0,0
4901660,2013-06-30,1,0,0,0,0
4999370,2013-06-30,0,0,0,0,0
8657962,2013-06-30,1,0,1,1,0
9378511,2013-06-30,1,0,0,0,0
611465,2013-06-30,1,0,0,0,0
3504056,2013-06-30,0,0,1,0,0
9611223,2013-06-30,1,0,1,0,0
2481827,2013-06-30,0,0,0,0,0
3219623,2013-06-30,1,1,1,0,0
4759394,2013-06-30,0,1,0,0,0
5329851,2013-06-30,0,1,1,0,0
4715178,2013-06-30,1,0,0,1,0
7398831,2013-06-30,1,1,0,1,0
6394541,2013-06-30,0,0,0,0,0
9564635,2013-06-30,1,0,0,0,0
5797748,2013-06-30,1,0,1,1,0
9633103,2013-06-30,0,1,1,0,0
2129662,2013-06-30,1,0,0,0,0
4073054,2013-06-30,1,1,0,0,0
9956043,2013-06-30,1,0,0,1,0
8497891,2013-06-30,1,1,1,0,0
8058584,2013-06-30,1,0,1,0,0
3833985,2013-06-30,1,1,1,0,0
3745836,2013-06-30,1,0,0,0,0
3699897,2013-06-30,0,0,0,0,0
6948953,2013-06-30,1,0,0,0,0
8152928,2013-06-30,1,0,0,0,0
6456042,2013-06-30,1,0,1,0,0
6864752,2013-06-30,0,1,1,0,0
6480336,2013-06-30,0,0,1,1,0
4819759,2013-06-30,1,0,1,0,0
9043816,2013-06-30,0,0,0,0,0
9764020,2013-06-30,1,1,0,0,0
4227130,2013-06-30,1,1,0,0,0
3599033,2013-06-30,1,0,0,0,1
314414,2013-06-30,0,0,0,1,0
4005543,2013-06-30,1,1,1,1,0
5434451,2013-06-30,1,1,1,0,0
9074314,2013-06-30,0,0,0,0,0
1854014,2013-06-30,1,0,1,0,0
1807250,2013-06-30,1,0,0,0,0
5994404,2013-06-30,0,0,0,0,0
91921,2013-06-30,1,0,1,0,0
2155706,2013-06-30,0,0,1,0,0
2383642,2013-06-30,1,0,1,0,0
8930156,2013-06-30,1,1,0,1,0
4089888,2013-06-30,0,0,0,0,0
5895472,2013-06-30,1,0,1,0,0
5091883,2013-06-30,0,0,0,0,0
9676867,2013-06-30,1,0,1,1,0
7542030,2013-06-30,1,1,1,0,0
8866034,2013-06-30,1,0,1,1,0
5282175,2013-06-30,1,0,0,0,0
109375,2013-06-30,1,1,1,0,0
8790965,2013-06-30,1,0,1,0,1
679467,2013-06-30,1,0,0,1,0
7430769,2013-06-30,1,0,0,0,0
2175174,2013-06-30,1,1,1,0,0
5248066,2013-06-30,1,1,1,0,0
7735283,2013-06-30,1,0,1,0,0
2314177,2013-06-30,0,1,0,0,0
1812890,2013-06-30,1,0,0,0,0
4478197,2013-06-30,1,0,0,0,0
8119679,2013-06-30,1,0,0,0,0
1071015,2013-06-30,0,0,1,1,0
1224096,2013-06-30,1,0,0,1,0
9339708,2013-06-30,1,0,1,0,0
8312424,2013-06-30,1,1,1,0,0
6398983,2013-06-30,1,1,0,0,0
3977334,2013-06-30,1,0,0,0,0
2726825,2013-06-30,0,0,0,0,0
5544065,2013-06-30,0,0,1,0,0
5466041,2013-06-30,1,1,1,1,0
2291585,2013-06-30,1,0,1,1,1
149840,2013-06-30,1,0,0,0,0
6715448,2013-06-30,0,0,0,0,0
1053067,2013-06-30,0,1,1,0,0
3180980,2013-06-30,0,0,1,0,0
1712294,2013-06-30,1,1,0,0,0
5077684,2014-06-30,0,1,1,0,0
4933282,2014-06-30,1,1,0,1,0
6344796,2014-06-30,0,1,1,0,0
4462681,2014-06-30,1,0,1,0,0
8291158,2014-06-30,1,0,1,1,0
7294337,2014-06-30,1,1,0,1,0
9895001,2014-06-30,1,1,1,0,0
5550344,2014-06-30,0,0,1,0,0
8905878,2014-06-30,1,0,0,1,0
3478534,2014-06-30,1,1,0,0,0
9853693,2014-06-30,1,0,1,0,0
1351322,2014-06-30,1,1,0,1,0
5391420,2014-06-30,1,0,0,0,0
2522009,2014-06-30,1,0,0,1,0
2533671,2014-06-30,1,0,1,0,0
1963713,2014-06-30,1,0,0,0,0
3492398,2014-06-30,1,1,1,1,0
5008913,2014-06-30,0,0,1,0,0
419818,2014-06-30,1,1,0,0,0
9958306,2014-06-30,1,0,1,1,0
3351421,2014-06-30,1,0,1,1,0
5274496,2014-06-30,1,0,0,1,0
9636102,2014-06-30,1,0,1,0,0
3472587,2014-06-30,1,0,0,0,0
3435426,2014-06-30,0,0,1,1,0
2313278,2014-06-30,0,1,1,0,0
2532688,2014-06-30,1,0,1,0,0
2138294,2014-06-30,0,1,0,0,0
9135045,2014-06-30,1,1,1,0,0
1367348,2014-06-30,0,0,0,0,0
7678374,2014-06-30,0,1,0,1,0
7509468,2014-06-30,1,0,1,0,0
1661424,2014-06-30,1,0,1,0,0
709332,2014-06-30,1,0,0,1,0
8328413,2014-06-30,0,1,0,0,0
9317878,2014-06-30,1,0,1,1,0
7062928,2014-06-30,0,0,1,0,1
7057515,2014-06-30,1,0,1,0,0
4576429,2014-06-30,0,0,0,0,0
661466,2014-06-30,0,1,0,1,0
8717447,2014-06-30,1,1,1,0,0
2381514,2014-06-30,0,1,0,1,0
8243337,2014-06-30,1,0,1,0,0
5489058,2014-06-30,1,1,0,0,0
3806100,2014-06-30,1,1,1,1,0
5063420,2014-06-30,1,0,0,0,0
8029625,2014-06-30,1,0,1,0,0
1246513,2014-06-30,1,0,1,0,0
5263379,2014-06-30,1,0,1,0,0
8326680,2014-06-30,1,0,0,0,0
8763628,2014-06-30,1,0,0,0,0
2992291,2014-06-30,1,1,0,0,0
1148775,2014-06-30,1,0,0,0,0
3446216,2014-06-30,1,1,0,1,0
2279765,2014-06-30,0,0,1,0,0
603299,2014-06-30,0,0,0,0,0
8102126,2014-06-30,0,1,0,0,0
7890645,2014-06-30,1,0,1,0,0
6382749,2014-06-30,1,0,0,0,0
825451,2014-06-30,0,1,1,0,0
1119183,2014-06-30,1,0,1,0,0
2705192,2014-06-30,0,1,1,0,0
4140208,2014-06-30,1,0,1,1,0
6505982,2014-06-30,1,0,1,0,0
8790405,2014-06-30,1,1,0,0,0
9486058,2014-06-30,1,1,0,1,0
8508398,2014-06-30,1,1,1,0,0
6066658,2014-06-30,1,1,0,0,0
1852124,2014-06-30,1,0,0,0,1
2529731,2014-06-30,1,0,0,0,0
518903,2014-06-30,0,0,0,0,0
5596693,2014-06-30,0,0,1,0,0
3394109,2014-06-30,0,1,0,0,0
836743,2014-06-30,1,0,0,0,1
3657904,2014-06-30,1,0,0,0,0
2377699,2014-06-30,1,0,0,0,0
1706796,2014-06-30,0,0,1,1,0
2244352,2014-06-30,0,0,0,0,1
2527573,2014-06-30,1,1,1,1,1
83717,2014-06-30,0,1,1,0,0
4332004,2014-06-30,1,0,0,0,0
2842132,2014-06-30,0,0,1,0,0
4983057,2014-06-30,0,1,1,0,0
2335899,2014-06-30,1,1,1,0,0
1032146,2014-06-30,1,0,0,1,0
6570021,2014-06-30,1,0,1,0,0
5151062,2014-06-30,1,1,0,0,0
6226337,2014-06-30,1,0,1,0,0
9796130,2014-06-30,1,0,0,0,0
4485160,2014-06-30,1,0,0,0,0
8307324,2014-06-30,0,0,1,1,0
1045260,2014-06-30,1,0,0,0,0
7139105,2014-06-30,1,0,1,0,0
3919030,2014-06-30,1,1,1,0,0
5186463,2014-06-30,1,0,1,0,0
5439556,2014-06-30,1,0,0,0,0
2976700,2014-06-30,1,0,0,0,0
7734103,2014-06-30,1,1,1,0,0
6451303,2014-06-30,1,0,1,1,0
757475,2014-06-30,1,1,0,0,0
3174187,2014-06-30,0,0,0,1,0
3393130,2014-06-30,0,1,0,0,0
2312035,2014-06-30,1,1,0,0,0
9790895,2014-06-30,1,1,1,0,0
9591861,2014-06-30,1,1,0,0,0
9793397,2014-06-30,0,1,1,0,0
3349282,2014-06-30,0,1,1,0,0
1271058,2014-06-30,1,1,1,0,0
709794,2014-06-30,1,0,0,0,0
6550009,2014-06-30,1,0,1,0,0
3564125,2014-06-30,1,0,1,0,0
8931766,2014-06-30,1,0,0,0,0
4950625,2014-06-30,1,0,0,0,0
5707190,2014-06-30,1,0,1,1,0
9101401,2014-06-30,0,1,1,0,0
8984107,2014-06-30,1,0,0,1,0
8409277,2014-06-30,1,0,1,1,0
7841848,2014-06-30,1,1,0,0,1
6632156,2014-06-30,0,0,1,0,0
782404,2014-06-30,1,0,1,1,0
3276379,2014-06-30,1,0,1,0,0
5798200,2014-06-30,0,0,0,0,0
6119082,2014-06-30,1,0,0,1,0
2136401,2014-06-30,1,0,1,0,0
4915602,2014-06-30,0,0,0,0,0
4907540,2014-06-30,1,0,1,0,0
341416,2014-06-30,1,0,1,0,0
7814273,2014-06-30,1,0,0,0,0
2732407,2014-06-30,1,1,1,0,0
4864395,2014-06-30,1,0,0,0,0
9757512,2014-06-30,0,1,1,0,0
5842151,2014-06-30,0,0,0,0,0
9502218,2014-06-30,0,0,0,0,0
4775828,2014-06-30,1,0,1,0,0
9477552,2014-06-30,0,1,1,1,0
6070605,2014-06-30,0,1,1,0,0
9315774,2014-06-30,1,0,1,0,0
8839462,2014-06-30,1,0,1,0,0
6386664,2014-06-30,1,0,1,0,0
3179541,2014-06-30,0,1,0,0,0
6828736,2014-06-30,0,0,1,0,0
9812751,2014-06-30,1,1,0,1,0
7154189,2014-06-30,0,0,0,0,0
8109684,2014-06-30,0,1,0,0,0
4020957,2014-06-30,0,0,1,0,0
8079447,2014-06-30,1,0,0,0,0
5899946,2014-06-30,1,0,1,0,0
2688686,2014-06-30,1,1,0,0,0
6259797,2014-06-30,1,0,0,0,0
5944468,2014-06-30,1,0,1,1,0
5036044,2014-06-30,1,1,0,0,0
4901660,2014-06-30,0,1,1,0,0
4999370,2014-06-30,1,0,0,0,0
8657962,2014-06-30,1,0,1,0,0
9378511,2014-06-30,1,0,1,0,0
611465,2014-06-30,1,1,1,0,0
3504056,2014-06-30,1,1,1,0,0
9611223,2014-06-30,1,0,0,0,0
2481827,2014-06-30,0,0,1,0,0
3219623,2014-06-30,1,0,0,0,0
4759394,2014-06-30,0,0,1,1,0
5329851,2014-06-30,1,1,0,1,0
4715178,2014-06-30,1,1,1,0,0
7398831,2014-06-30,0,0,1,0,0
9564635,2014-06-30,0,0,1,0,0
5797748,2014-06-30,0,0,1,0,0
9633103,2014-06-30,1,1,1,0,0
2129662,2014-06-30,1,0,1,1,0
4073054,2014-06-30,1,0,0,0,0
9956043,2014-06-30,1,0,0,0,0
8497891,2014-06-30,1,0,1,0,0
8058584,2014-06-30,1,0,0,1,0
3833985,2014-06-30,0,1,0,1,0
3745836,2014-06-30,1,1,0,0,0
3699897,2014-06-30,0,1,0,0,0
6948953,2014-06-30,1,1,1,0,0
8152928,2014-06-30,1,0,1,1,0
6456042,2014-06-30,1,0,1,0,0
6864752,2014-06-30,1,1,1,0,0
6480336,2014-06-30,0,0,0,0,0
4819759,2014-06-30,1,0,1,0,0
9043816,2014-06-30,1,0,0,0,0
9764020,2014-06-30,1,1,1,0,0
4227130,2014-06-30,1,0,1,1,0
3599033,2014-06-30,1,0,0,0,1
314414,2014-06-30,1,0,1,0,0
5434451,2014-06-30,1,0,1,0,0
9074314,2014-06-30,0,0,0,1,0
1854014,2014-06-30,1,0,1,0,0
1807250,2014-06-30,1,0,1,0,0
5994404,2014-06-30,1,1,1,0,0
91921,2014-06-30,1,0,0,1,0
2155706,2014-06-30,1,0,0,0,0
2383642,2014-06-30,1,1,0,0,0
8930156,2014-06-30,1,0,0,0,0
4089888,2014-06-30,1,0,1,0,0
5895472,2014-06-30,1,0,0,0,0
5091883,2014-06-30,0,1,0,0,0
9676867,2014-06-30,1,0,1,0,0
7542030,2014-06-30,1,1,0,0,0
8866034,2014-06-30,1,0,1,0,0
5282175,2014-06-30,0,0,1,1,0
109375,2014-06-30,0,0,0,0,0
8790965,2014-06-30,0,1,0,1,1
679467,2014-06-30,0,1,0,0,0
7430769,2014-06-30,1,0,1,0,0
2175174,2014-06-30,0,1,1,0,0
5248066,2014-06-30,0,0,0,0,0
7735283,2014-06-30,1,1,0,1,0
2314177,2014-06-30,1,0,0,0,0
1812890,2014-06-30,1,1,1,0,0
4478197,2014-06-30,1,0,1,1,0
8119679,2014-06-30,1,1,1,0,0
1071015,2014-06-30,1,1,1,0,0
1224096,2014-06-30,1,0,1,0,0
9339708,2014-06-30,1,1,0,0,0
